Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Integration Time: 1000 us
Line Rate: 889 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1455组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1456组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1457组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1458组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1459组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1460组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1461组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1462组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1463组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1464组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1465组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1466组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1467组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1468组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1469组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1470组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1471组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1472组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1473组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1474组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1475组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1476组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1477组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1478组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1479组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1480组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1481组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1482组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1483组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1484组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1485组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1486组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1487组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1488组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1489组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1490组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1491组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1492组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1493组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1494组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1495组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1496组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1497组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1498组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1499组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1500组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1501组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1502组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1503组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1504组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1505组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1506组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1507组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1508组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1509组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1510组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1511组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1512组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1513组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1514组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1515组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1516组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1517组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1518组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1519组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1520组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1521组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1522组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1523组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1524组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1525组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1526组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1527组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1528组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1529组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1530组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1531组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1532组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1533组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1534组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1535组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1536组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1537组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1538组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1539组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1540组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1541组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1542组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1543组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1544组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1545组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1546组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1547组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1548组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1549组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1550组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1551组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1552组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1553组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1554组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1555组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1556组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1557组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1558组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1559组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1560组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1561组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1562组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1563组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1564组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1565组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1566组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1567组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1568组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1569组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1570组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1571组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1572组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1573组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1574组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1575组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1576组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1577组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1578组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1579组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1580组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1581组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1582组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1583组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1584组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1585组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1586组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1587组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1588组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1589组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1590组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1591组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1592组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1593组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1594组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1595组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1596组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1597组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1598组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1599组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1600组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1601组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1602组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1603组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1604组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1605组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1606组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1607组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1608组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1609组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1610组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1611组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1612组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1613组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1614组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1615组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1616组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1617组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1618组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1619组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1620组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1621组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1622组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1623组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1624组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1625组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1626组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1627组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1628组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1629组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1630组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1631组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1632组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1633组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1634组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1635组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1636组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1637组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1638组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1639组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1640组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1641组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1642组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1643组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1644组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1645组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1646组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1647组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1648组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1649组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1650组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1651组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1652组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1653组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1654组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1655组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1656组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1657组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1658组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1659组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1660组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1661组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1662组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1663组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1664组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1665组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1666组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1667组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1668组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1669组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1670组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1671组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1672组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1673组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1674组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1675组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1676组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1677组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1678组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1679组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1680组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1681组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1682组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1683组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1684组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1685组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1686组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1687组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1688组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1689组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1690组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1691组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1692组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1693组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1694组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第1695组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 3978.037
第1696组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 4092.290
第1697组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 4108.908
第1698组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 4125.905
第1699组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.282, 4101.206
第1700组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.283, 4098.626
第1701组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.283, 4097.242
第1702组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.284, 4290.197
第1703组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.284, 4561.864
第1704组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 5333.489
第1705组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 5823.906
第1706组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.284, 5991.434
第1707组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 5977.230
第1708组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 6017.587
第1709组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.284, 5966.995
第1710组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.284, 5979.248
第1711组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.284, 6299.052
第1712组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 7679.513
第1713组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 10435.012
第1714组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 12487.559
第1715组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 13140.594
第1716组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 13107.771
第1717组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 13139.618
第1718组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 13182.623
第1719组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 13150.673
第1720组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 14216.983
第1721组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 18404.359
第1722组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.285, 26748.992
第1723组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 34485.647
第1724组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 37444.557
第1725组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 37859.215
第1726组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 38003.969
第1727组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 38005.513
第1728组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 37949.141
第1729组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 41405.433
第1730组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 48379.211
第1731组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.286, 62166.056
第1732组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.295, 73181.858
第1733组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73381.574
第1734组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73369.729
第1735组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73374.091
第1736组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73373.156
第1737组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73366.615
第1738组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73376.584
第1739组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73367.238
第1740组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73369.729
第1741组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73379.079
第1742组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73281.750
第1743组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 72538.222
第1744组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.423, 3865.167
02, 1543.297, 71007.679
第1745组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.426, 3936.444
02, 1543.298, 69714.232
第1746组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.425, 3932.951
02, 1543.298, 69440.683
第1747组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.423, 3945.772
02, 1543.298, 69457.101
第1748组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.423, 3941.053
02, 1543.298, 69477.533
第1749组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.428, 3922.265
02, 1543.298, 69495.551
第1750组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.428, 3930.056
02, 1543.298, 69494.792
第1751组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.431, 3972.763
02, 1543.298, 69491.564
第1752组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.426, 3952.643
02, 1543.298, 69488.908
第1753组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.427, 3958.603
02, 1543.298, 69482.649
第1754组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.428, 3950.413
02, 1543.298, 69492.893
第1755组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.429, 3951.984
02, 1543.298, 69482.460
第1756组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.424, 3940.729
02, 1543.298, 69479.238
第1757组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.423, 3940.652
02, 1543.298, 69474.881
第1758组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.426, 3954.228
02, 1543.298, 69478.859
第1759组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.424, 3974.818
02, 1543.298, 69488.528
第1760组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.430, 3937.308
02, 1543.298, 69492.134
第1761组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.427, 3962.271
02, 1543.298, 69488.908
第1762组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.428, 3946.325
02, 1543.298, 69471.852
第1763组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.431, 3958.124
02, 1543.298, 69453.890
第1764组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.428, 3928.522
02, 1543.298, 69429.946
第1765组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.422, 3937.469
02, 1543.298, 69400.263
第1766组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.429, 3934.688
02, 1543.299, 69375.368
第1767组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.426, 3927.342
02, 1543.299, 69362.486
第1768组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.427, 3968.954
02, 1543.299, 69358.010
第1769组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.425, 3970.567
02, 1543.299, 69357.823
第1770组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.424, 3927.491
02, 1543.299, 69368.271
第1771组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.431, 3939.086
02, 1543.299, 69380.725
第1772组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.429, 3936.459
02, 1543.298, 69398.951
第1773组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.425, 3934.405
02, 1543.299, 69378.359
第1774组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.425, 3987.048
02, 1543.299, 68853.725
第1775组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.422, 4106.150
02, 1543.193, 79142.637
03, 1543.301, 67817.240
第1776组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.427, 4289.713
02, 1543.192, 78709.405
03, 1543.313, 66227.422
第1777组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.428, 4406.243
02, 1543.192, 78275.360
03, 1543.345, 65893.256
第1778组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.426, 4375.005
02, 1543.192, 78264.648
03, 1543.345, 65893.256
第1779组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.429, 4396.078
02, 1543.192, 78269.200
03, 1543.346, 65896.342
第1780组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.429, 4430.588
02, 1543.192, 78285.548
03, 1543.345, 65893.256
第1781组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.425, 4423.625
02, 1543.192, 78182.074
03, 1543.345, 65893.256
第1782组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.428, 4701.086
02, 1543.192, 77417.016
03, 1543.346, 65896.342
第1783组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.429, 4976.892
02, 1543.192, 76331.336
